class,detections,files,jpg_files,jpg_size,aspect_ratio,max_areas,bbox_area,bbox_centroid,bbox_x1,bbox_y1,bbox_x2,bbox_y2,times,hours
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758537510711_area_276_motion_8_jpg.rf.2abdce3e4f22044de96c892e132f2561.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758537510711_area_276_motion_8_jpg.rf.2abdce3e4f22044de96c892e132f2561.jpg,"[1920, 1080]",1.7777777777777777,276.0,"[549.988, 639.2]","[(1752.75, 122.73), (1545.7, 14.199999999999998)]","[1737.43, 1528.7]","[113.75500000000001, 4.799999999999997]","[1768.07, 1562.7]","[131.705, 23.599999999999998]",2025-09-22 06:38:30.711000-04:00,6
bird,3,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758538724194_area_210_motion_46_jpg.rf.04c4b56631718f305a669cb7c6644a0b.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758538724194_area_210_motion_46_jpg.rf.04c4b56631718f305a669cb7c6644a0b.jpg,"[1920, 1080]",1.7777777777777777,210.0,"[306.9003, 282.9905, 180.88]","[(1179.18, 74.07), (1207.84, 29.88), (995.1999999999999, 8.9)]","[1166.795, 1195.0349999999999, 983.3]","[67.875, 24.354999999999997, 5.1000000000000005]","[1191.565, 1220.645, 1007.0999999999999]","[80.26499999999999, 35.405, 12.7]",2025-09-22 06:58:44.194000-04:00,6
bird,7,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758538900629_area_224_motion_49_jpg.rf.e790d9457f0d2841d0bc2dd863daf2af.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758538900629_area_224_motion_49_jpg.rf.e790d9457f0d2841d0bc2dd863daf2af.jpg,"[1920, 1080]",1.7777777777777777,224.0,"[323.7611, 36.098400000000005, 73.48119999999999, 35.838, 35.898, 23.038400000000003, 36.08]","[(1272.11, 426.62), (1258.99, 131.83), (1274.51, 145.72), (1278.13, 167.87), (1310.06, 164.91), (1318.15, 160.14), (1396.3, 194.7)]","[1262.3049999999998, 1255.43, 1269.075, 1274.5100000000002, 1305.4099999999999, 1315.0700000000002, 1392.2]","[418.365, 129.29500000000002, 142.34, 165.395, 162.98, 158.26999999999998, 192.5]","[1281.915, 1262.55, 1279.945, 1281.75, 1314.71, 1321.23, 1400.3999999999999]","[434.875, 134.365, 149.1, 170.345, 166.84, 162.01, 196.89999999999998]",2025-09-22 07:01:40.629000-04:00,7
bird,7,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758538900775_area_270_motion_50_jpg.rf.fd188025a5e3d3f36f232a5d314dcb78.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758538900775_area_270_motion_50_jpg.rf.fd188025a5e3d3f36f232a5d314dcb78.jpg,"[1920, 1080]",1.7777777777777777,270.0,"[721.6516999999999, 31.95, 50.760000000000005, 48.510000000000005, 42.16, 46.2, 29.04]","[(1410.98, 397.06), (1229.05, 143.95), (1241.3, 159.8), (1246.55, 183.05), (1276.8, 178.3), (1285.8, 175.35), (1366.4, 207.2)]","[1398.315, 1225.5, 1236.6, 1241.6, 1273.3999999999999, 1281.6, 1363.1000000000001]","[382.815, 141.7, 157.10000000000002, 180.60000000000002, 175.20000000000002, 172.6, 205.0]","[1423.645, 1232.6, 1246.0, 1251.5, 1280.2, 1290.0, 1369.7]","[411.305, 146.2, 162.5, 185.5, 181.4, 178.1, 209.39999999999998]",2025-09-22 07:01:40.775000-04:00,7
bird,6,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758538901047_area_242_motion_51_jpg.rf.aefd193f1307bb3e4d97a09ce1dde819.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758538901047_area_242_motion_51_jpg.rf.aefd193f1307bb3e4d97a09ce1dde819.jpg,"[1920, 1080]",1.7777777777777777,242.0,"[252.19199999999998, 42.75, 52.92000000000001, 41.48, 39.519999999999996, 44.83999999999999]","[(1648.93, 379.78), (1187.25, 163.05), (1198.3, 181.6), (1203.7, 206.25), (1234.8, 200.6), (1244.4, 193.85)]","[1637.8300000000002, 1182.5, 1193.3999999999999, 1200.3, 1229.6, 1240.6000000000001]","[374.09999999999997, 160.8, 178.9, 203.2, 198.7, 190.9]","[1660.03, 1192.0, 1203.2, 1207.1000000000001, 1240.0, 1248.2]","[385.46, 165.3, 184.29999999999998, 209.3, 202.5, 196.79999999999998]",2025-09-22 07:01:41.047000-04:00,7
bird,7,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758538901189_area_280_motion_52_jpg.rf.81ff031d316e7786e40eb7a0f886341d.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758538901189_area_280_motion_52_jpg.rf.81ff031d316e7786e40eb7a0f886341d.jpg,"[1920, 1080]",1.7777777777777777,280.0,"[364.2795, 40.368900000000004, 25.2343, 40.0554, 41.1642, 35.1747, 28.314]","[(1832.62, 365.98), (1157.38, 176.98), (1167.94, 196.71), (1174.63, 223.29), (1204.67, 213.13), (1214.91, 205.7), (1298.12, 242.68)]","[1819.945, 1152.6750000000002, 1164.885, 1171.1650000000002, 1201.2050000000002, 1211.775, 1294.82]","[358.795, 174.83499999999998, 194.645, 220.4, 210.16, 202.89499999999998, 240.535]","[1845.2949999999998, 1162.085, 1170.9950000000001, 1178.095, 1208.135, 1218.045, 1301.4199999999998]","[373.165, 179.125, 198.775, 226.17999999999998, 216.1, 208.505, 244.82500000000002]",2025-09-22 07:01:41.189000-04:00,7
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540012631_area_702_motion_62_jpg.rf.c326944b0dcc0a748b43d48e537ae14b.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540012631_area_702_motion_62_jpg.rf.c326944b0dcc0a748b43d48e537ae14b.jpg,"[1920, 1080]",1.7777777777777777,702.0,[1948.7811000000002],"[(957.6, 475.82)]",[920.955],[462.525],[994.245],[489.115],2025-09-22 07:20:12.631000-04:00,7
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540014694_area_4480_motion_65_jpg.rf.4b1acaf6ddd4cfbde99d625b9628aa7b.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540014694_area_4480_motion_65_jpg.rf.4b1acaf6ddd4cfbde99d625b9628aa7b.jpg,"[1920, 1080]",1.7777777777777777,4480.0,[6799.2848],"[(942.08, 1046.26)]",[891.7],[1012.52],[992.46],[1080.0],2025-09-22 07:20:14.694000-04:00,7
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540030499_area_130_motion_68_jpg.rf.4456fd5a331b3bc27ad84c6419a14dd0.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540030499_area_130_motion_68_jpg.rf.4456fd5a331b3bc27ad84c6419a14dd0.jpg,"[1920, 1080]",1.7777777777777777,130.0,[664.1754000000001],"[(1194.26, 834.28)]",[1170.89],[827.175],[1217.6299999999999],[841.385],2025-09-22 07:20:30.499000-04:00,7
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540037309_area_224_motion_72_jpg.rf.7243428949d77bcf476b361359b4a0b4.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540037309_area_224_motion_72_jpg.rf.7243428949d77bcf476b361359b4a0b4.jpg,"[1920, 1080]",1.7777777777777777,224.0,[721.644],"[(967.3099999999998, 934.51)]",[943.8799999999999],[926.81],[990.7399999999998],[942.21],2025-09-22 07:20:37.309000-04:00,7
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540124150_area_1440_motion_82_jpg.rf.6c9c5556ccecd2a94095068e9a9a0156.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540124150_area_1440_motion_82_jpg.rf.6c9c5556ccecd2a94095068e9a9a0156.jpg,"[1920, 1080]",1.7777777777777777,1440.0,"[2827.4247, 1470.56]","[(1191.48, 891.29), (1773.7, 898.9)]","[1167.425, 1753.5]","[861.905, 880.6999999999999]","[1215.535, 1793.9]","[920.675, 917.1]",2025-09-22 07:22:04.150000-04:00,7
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540124852_area_4588_motion_84_jpg.rf.c182164ffda39ec4b96119b82efae0aa.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540124852_area_4588_motion_84_jpg.rf.c182164ffda39ec4b96119b82efae0aa.jpg,"[1920, 1080]",1.7777777777777777,4588.0,[4608.8082],"[(801.29, 652.64)]",[770.375],[615.37],[832.2049999999999],[689.91],2025-09-22 07:22:04.852000-04:00,7
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540125002_area_4081_motion_85_jpg.rf.347db2f7ba987ba5219f1de1cf99a457.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540125002_area_4081_motion_85_jpg.rf.347db2f7ba987ba5219f1de1cf99a457.jpg,"[1920, 1080]",1.7777777777777777,4081.0,"[4186.6188, 768.0923]","[(672.92, 539.54), (1278.97, 605.13)]","[634.6999999999999, 1261.7250000000001]","[512.155, 593.995]","[711.14, 1296.215]","[566.925, 616.265]",2025-09-22 07:22:05.002000-04:00,7
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540125167_area_2744_motion_86_jpg.rf.c95fabb348cdc6a86ab7882db7df2e3e.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540125167_area_2744_motion_86_jpg.rf.c95fabb348cdc6a86ab7882db7df2e3e.jpg,"[1920, 1080]",1.7777777777777777,2744.0,"[2851.92, 973.5]","[(588.68, 442.76), (1142.4, 568.35)]","[563.18, 1124.7]","[414.8, 554.6]","[614.18, 1160.1000000000001]","[470.71999999999997, 582.1]",2025-09-22 07:22:05.167000-04:00,7
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540125308_area_3782_motion_87_jpg.rf.62d6a302a440a4d0813321fbdcb2405c.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540125308_area_3782_motion_87_jpg.rf.62d6a302a440a4d0813321fbdcb2405c.jpg,"[1920, 1080]",1.7777777777777777,3782.0,"[4002.8899999999994, 893.9916000000001]","[(478.25, 340.55), (966.9300000000001, 529.66)]","[445.6, 948.9350000000001]","[309.90000000000003, 517.24]","[510.9, 984.9250000000001]","[371.2, 542.0799999999999]",2025-09-22 07:22:05.308000-04:00,7
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540125471_area_2240_motion_88_jpg.rf.501231b4a199d7959c0855e9ae6725e9.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540125471_area_2240_motion_88_jpg.rf.501231b4a199d7959c0855e9ae6725e9.jpg,"[1920, 1080]",1.7777777777777777,2240.0,"[2134.9674, 895.62]","[(390.98, 266.63), (823.7, 506.25)]","[374.69, 806.0]","[233.865, 493.6]","[407.27000000000004, 841.4000000000001]","[299.395, 518.9]",2025-09-22 07:22:05.471000-04:00,7
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540150264_area_156_motion_104_jpg.rf.7f994a12c19d3bfe07e0ba0f5c87dddd.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540150264_area_156_motion_104_jpg.rf.7f994a12c19d3bfe07e0ba0f5c87dddd.jpg,"[1920, 1080]",1.7777777777777777,156.0,[793.0792],"[(1888.32, 599.67)]",[1870.8049999999998],[588.3499999999999],[1905.835],[610.99],2025-09-22 07:22:30.264000-04:00,7
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540300135_area_1920_motion_139_jpg.rf.e4ade7aeb9ffe165c00f7fce291857ca.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540300135_area_1920_motion_139_jpg.rf.e4ade7aeb9ffe165c00f7fce291857ca.jpg,"[1920, 1080]",1.7777777777777777,1920.0,"[2217.108, 1988.712]","[(1774.91, 510.01), (1887.8, 453.93)]","[1747.21, 1862.69]","[490.0, 434.13]","[1802.6100000000001, 1912.9099999999999]","[530.02, 473.73]",2025-09-22 07:25:00.135000-04:00,7
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540316152_area_220_motion_150_jpg.rf.aab9e770923ba181550adfb3649de9e4.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540316152_area_220_motion_150_jpg.rf.aab9e770923ba181550adfb3649de9e4.jpg,"[1920, 1080]",1.7777777777777777,220.0,[1458.1606],"[(1690.61, 659.13)]",[1666.54],[643.985],[1714.6799999999998],[674.275],2025-09-22 07:25:16.152000-04:00,7
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540316677_area_816_motion_152_jpg.rf.1cabb11166544810127a9e4894c2004b.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540316677_area_816_motion_152_jpg.rf.1cabb11166544810127a9e4894c2004b.jpg,"[1920, 1080]",1.7777777777777777,816.0,[2558.9304],"[(1371.85, 753.92)]",[1343.81],[731.1049999999999],[1399.8899999999999],[776.735],2025-09-22 07:25:16.677000-04:00,7
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540454957_area_3300_motion_244_jpg.rf.0c3b814603f287b3b6e1e2c2b8a96cc1.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540454957_area_3300_motion_244_jpg.rf.0c3b814603f287b3b6e1e2c2b8a96cc1.jpg,"[1920, 1080]",1.7777777777777777,3300.0,"[1353.0566000000001, 396.66]","[(628.6, 416.8), (660.52, 424.21000000000004)]","[603.855, 649.52]","[403.13, 415.19500000000005]","[653.345, 671.52]","[430.47, 433.225]",2025-09-22 07:27:34.957000-04:00,7
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540455240_area_1292_motion_246_jpg.rf.dd26ade87fe8044da424ab9dbef6ede7.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540455240_area_1292_motion_246_jpg.rf.dd26ade87fe8044da424ab9dbef6ede7.jpg,"[1920, 1080]",1.7777777777777777,1292.0,"[356.16, 335.32]","[(641.6, 411.4), (661.1, 426.5)]","[633.2, 651.0]","[400.79999999999995, 418.2]","[650.0, 671.2]","[422.0, 434.8]",2025-09-22 07:27:35.240000-04:00,7
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540456193_area_528_motion_248_jpg.rf.bc2a7cfea866cd7bdea6e7b53a988e72.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540456193_area_528_motion_248_jpg.rf.bc2a7cfea866cd7bdea6e7b53a988e72.jpg,"[1920, 1080]",1.7777777777777777,528.0,[388.6511999999999],"[(640.33, 410.65)]",[630.9150000000001],[400.33],[649.745],[420.96999999999997],2025-09-22 07:27:36.193000-04:00,7
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540456884_area_256_motion_252_jpg.rf.7621def0ecfd8e780a64966689397555.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540456884_area_256_motion_252_jpg.rf.7621def0ecfd8e780a64966689397555.jpg,"[1920, 1080]",1.7777777777777777,256.0,"[622.487, 68.7754]","[(640.65, 410.08), (630.65, 409.92)]","[629.165, 627.18]","[396.53, 404.96500000000003]","[652.135, 634.12]","[423.63, 414.875]",2025-09-22 07:27:36.884000-04:00,7
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540457765_area_216_motion_253_jpg.rf.6b063402e99821c4c6af9043fa6f177e.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540457765_area_216_motion_253_jpg.rf.6b063402e99821c4c6af9043fa6f177e.jpg,"[1920, 1080]",1.7777777777777777,216.0,"[167.2887, 473.26379999999995]","[(365.4, 72.75), (639.59, 408.63)]","[357.36499999999995, 629.6600000000001]","[67.545, 396.715]","[373.435, 649.52]","[77.955, 420.545]",2025-09-22 07:27:37.765000-04:00,7
bird,3,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540458104_area_238_motion_255_jpg.rf.bbefccfa09c6bc184f78e966326ce41d.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540458104_area_238_motion_255_jpg.rf.bbefccfa09c6bc184f78e966326ce41d.jpg,"[1920, 1080]",1.7777777777777777,238.0,"[392.0176, 87.88499999999999, 166.75860000000003]","[(640.74, 408.7799999999999), (623.78, 425.05), (365.96, 70.93)]","[632.72, 618.355, 359.22499999999997]","[396.5599999999999, 421.0, 64.74000000000001]","[648.76, 629.2049999999999, 372.695]","[420.99999999999994, 429.1, 77.12]",2025-09-22 07:27:38.104000-04:00,7
bird,3,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540458657_area_1836_motion_256_jpg.rf.c2decece5d6177186c7e0785bef17b8a.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540458657_area_1836_motion_256_jpg.rf.c2decece5d6177186c7e0785bef17b8a.jpg,"[1920, 1080]",1.7777777777777777,1836.0,"[1953.9126, 369.1548, 166.84799999999998]","[(1492.49, 253.3), (640.48, 408.85), (366.04, 68.77)]","[1465.42, 632.77, 359.44]","[235.255, 396.88, 62.449999999999996]","[1519.56, 648.19, 372.64000000000004]","[271.345, 420.82000000000005, 75.09]",2025-09-22 07:27:38.657000-04:00,7
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540458820_area_1750_motion_257_jpg.rf.ac76aec55e73acb9855050abdac90bfc.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540458820_area_1750_motion_257_jpg.rf.ac76aec55e73acb9855050abdac90bfc.jpg,"[1920, 1080]",1.7777777777777777,1750.0,"[367.04, 1832.4105]","[(640.7, 409.7), (1179.43, 218.98)]","[633.3000000000001, 1153.585]","[397.3, 201.255]","[648.1, 1205.275]","[422.09999999999997, 236.70499999999998]",2025-09-22 07:27:38.820000-04:00,7
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540458984_area_1890_motion_258_jpg.rf.d432854306915fba59c40c71c46be8bf.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540458984_area_1890_motion_258_jpg.rf.d432854306915fba59c40c71c46be8bf.jpg,"[1920, 1080]",1.7777777777777777,1890.0,"[2042.4995999999999, 369.8654]","[(902.18, 193.34), (640.68, 409.3)]","[880.525, 633.25]","[169.76, 396.855]","[923.8349999999999, 648.1099999999999]","[216.92000000000002, 421.745]",2025-09-22 07:27:38.984000-04:00,7
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540459164_area_1715_motion_259_jpg.rf.7e2cee54c353f5023c6d2d9d6c5229d9.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540459164_area_1715_motion_259_jpg.rf.7e2cee54c353f5023c6d2d9d6c5229d9.jpg,"[1920, 1080]",1.7777777777777777,1715.0,"[1824.7096, 343.0915]","[(678.52, 169.38), (640.26, 409.46)]","[660.24, 633.215]","[144.425, 397.28499999999997]","[696.8, 647.305]","[194.33499999999998, 421.635]",2025-09-22 07:27:39.164000-04:00,7
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540459340_area_1188_motion_260_jpg.rf.d037194ba5c7ac5bcf90c39258cc1c4f.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540459340_area_1188_motion_260_jpg.rf.d037194ba5c7ac5bcf90c39258cc1c4f.jpg,"[1920, 1080]",1.7777777777777777,1188.0,"[1159.4655, 320.6528]","[(514.52, 178.58), (639.72, 409.36)]","[496.375, 633.1600000000001]","[162.60500000000002, 397.14]","[532.665, 646.28]","[194.555, 421.58000000000004]",2025-09-22 07:27:39.340000-04:00,7
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540459774_area_864_motion_262_jpg.rf.240b9fc86d77035f1b5afde7a2e7cebd.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540459774_area_864_motion_262_jpg.rf.240b9fc86d77035f1b5afde7a2e7cebd.jpg,"[1920, 1080]",1.7777777777777777,864.0,"[445.9338, 809.655]","[(639.83, 409.4), (588.16, 436.35)]","[630.14, 570.635]","[397.895, 424.8]","[649.5200000000001, 605.685]","[420.905, 447.90000000000003]",2025-09-22 07:27:39.774000-04:00,7
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detectRaw_1758540459913_area_512_motion_263_jpg.rf.76aa3571a52d829ac10a878068da98b9.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detectRaw_1758540459913_area_512_motion_263_jpg.rf.76aa3571a52d829ac10a878068da98b9.jpg,"[1920, 1080]",1.7777777777777777,512.0,"[426.5645, 511.903]","[(638.74, 408.85), (530.71, 446.09000000000003)]","[629.265, 513.86]","[397.595, 438.495]","[648.215, 547.5600000000001]","[420.105, 453.68500000000006]",2025-09-22 07:27:39.913000-04:00,7
